"subject","predicate","object"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","Albert Einstein (prononcé en allemand [ˈalbɐt ˈaɪnʃtaɪn] ) né le 14 mars 1879 à Ulm, dans le Wurtemberg (Empire allemand), et mort le 18 avril 1955 à Princeton, dans le New Jersey (États-Unis), est un physicien théoricien. Il fut successivement allemand, apatride (entre 1896 et 1901), suisse (1901) et de double nationalité helvético-américaine (1940). Il épousa Mileva Marić, puis sa cousine Elsa Einstein. Il publie sa théorie de la relativité restreinte en 1905 et sa théorie de la gravitation, dite relativité générale, en 1915. Il contribue largement au développement de la mécanique quantique et de la cosmologie, et reçoit le prix Nobel de physique de 1921 pour son explication de l’effet photoélectrique. Son travail est notamment connu du grand public pour l’équation E=mc2, qui établit une équivalence entre la masse et l’énergie d’un système. Il est aujourd'hui considéré comme l'un des plus grands scientifiques de l'histoire, et sa renommée dépasse largement le milieu scientifique. Il est la personnalité du XXe siècle selon l'hebdomadaire Time. Dans la culture populaire, son nom et sa personne sont directement liés aux notions d'intelligence, de savoir et de génie."
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","Fisiceoir ab ea Albert Einstein (14 Márta 1879 - 18 Aibreán 1955). Áirítear ar an eolaí is tábhachtaí san 20ú céad é."
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","Albert Einstein (/ˈaɪnstaɪn/ EYEN-styne; bahasa Jerman: [ˈalbɛɐ̯t ˈʔaɪnʃtaɪn]; 14 Maret 1879 – 18 April 1955) adalah fisikawan teoretis kelahiran Jerman, secara luas diakui sebagai salah seorang fisikawan terhebat sepanjang masa. Einstein terkenal atas pengembangan teori relativitas, tetapi ia juga membuat konstribusi penting terhadap pengembangan teori mekanika kuantum. Relativitas dan mekanika kuantum adalah dua pilar fisika modern.:274 Karya-karyanya juga dikenal karena berpengaruh terhadap filsafat ilmu. Persamaan Einstein yang paling dikenal adalah rumus kesetaraan massa-energi E = mc2, yang dijuluki ""persamaan paling terkenal di dunia"". Einstein menerima Nobel Fisika pada tahun 1921 ""atas jasanya terhadap fisika teoretis, dan khususnya atas penemuannya tentang hukum efek fotolistrik"", yang menjadi langkah penting dalam pengembangan teori kuantum. Menjelang awal kariernya, Einstein berpendapat bahwa mekanika Newton tak lagi mampu menyatukan hukum mekanika klasik dengan hukum medan elektromagnetik. Hal ini mendorongnya mengembangkan teori relativitas khusus saat bekerja di di Bern (1902–1909). Tetapi, ia menyadari bahwa prinsip relativitas juga dapat diperluas cakupannya pada medan gravitasi, dan ia menerbitkan sebuah makalah mengenai relativitas umum pada tahun 1916 dengan teorinya tentang gravitasi. Einstein terus meneliti masalah mekanika statistika dan teori kuantum, yang mengarah pada penjelasannya mengenai teori partikel dan gerak molekul. Einstein juga meneliti kandungan termal cahaya yang meletakkan dasar bagi teori foton cahaya. Pada tahun 1917, ia menerapkan teori relativitas umum untuk memodelkan struktur alam semesta. Setelah menghabiskan waktu satu tahun di Praha, Einstein tinggal di Swiss antara tahun 1895 dan 1914, melepas kewarganegaraan Jermannya pada tahun 1896, dan lulus sarjana dari sekolah politeknik federal Swiss (kelak Eidgenössische Technische Hochschule, ETH) di Zürich pada tahun 1900. Setelah hidup tanpa kewarganegaraan selama lebih dari lima tahun, Einstein memperoleh kewarganegaraan Swiss pada tahun 1901, yang tetap ia pegang sampai akhir hayatnya. Pada tahun 1905, ia dianugerahi gelar PhD oleh Universitas Zurich. Pada tahun yang sama, Einstein menerbitkan empat makalah terobosan pada masa annus mirabilis (tahun mukjizat), yang menghantarkannya memasuki dunia akademis pada usia 26 tahun. Einstein mengajar fisika teoretis di Zurich dari tahun 1912 sampai 1914, kemudian pindah ke Berlin dan menjadi anggota Akademi Sains Prusia. Pada tahun 1933, ketika Einstein mengunjungi Amerika Serikat, Adolf Hitler berkuasa. Karena latar belakang Yahudinya, Einstein memilih tidak kembali ke Jerman. Ia menetap di Amerika Serikat dan menjadi warga negara Amerika pada tahun 1940. Menjelang Perang Dunia II, Einstein mengirim surat kepada Presiden Franklin D. Roosevelt, yang memperingatkannya mengenai potensi pengembangan ""bom jenis baru yang sangat dahsyat"" dan menyarankan agar AS segera memulai penelitian serupa. Sarannya ini pada akhirnya mengarah pada Proyek Manhattan. Einstein mendukung Sekutu, tetapi menentang gagasan penggunaan fisi nuklir sebagai senjata. Einstein menandatangani Manifesto Russell–Einstein bersama filsuf Britania Raya Bertrand Russell, yang menyoroti dan mengecam bahaya senjata nuklir. Ia mengabdi di Institute for Advanced Study di Princeton, New Jersey, hingga kematiannya pada tahun 1955. Einstein menerbitkan dan lebih dari 150 karya nonilmiah. Prestasi intelektual dan orisinalitasnya menjadikan kata ""Einstein"" identik dengan ""genius"". Menurut Eugene Wigner, ""pemahaman Einstein lebih dalam dari Jancsi von Neumann. Pikirannya lebih tajam dan lebih orisinal daripada von Neumann. Dan itu adalah pemikiran yang sangat luar biasa."""
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","アルベルト・アインシュタイン（独: Albert Einstein、1879年3月14日 - 1955年4月18日）は、ドイツ生まれの理論物理学者である。 特殊相対性理論および一般相対性理論、相対性宇宙論、ブラウン運動の起源を説明する揺動散逸定理、光量子仮説による光の粒子と波動の二重性、アインシュタインの固体比熱理論、零点エネルギー、半古典型のシュレディンガー方程式、ボーズ＝アインシュタイン凝縮などを提唱した業績で知られる。 それまでの物理学の認識を根本から変え、「20世紀最高の物理学者」とも評される。特殊相対性理論や一般相対性理論が有名だが、光量子仮説に基づく光電効果の理論的解明によって1921年のノーベル物理学賞を受賞した。"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","( 다른 뜻에 대해서는 알베르트 아인슈타인 (동음이의) 문서를 참고하십시오.)( 아인슈타인은 여기로 연결됩니다. 다른 뜻에 대해서는 아인슈타인 (동음이의) 문서를 참고하십시오.)
알베르트 아인슈타인(독일어: Albert Einstein, 독일어 발음: [ˈalbɛʁt ˈʔaɪnʃtaɪn], 영어: Albert Einstein 앨버트 아인스타인[*], 1879년 3월 14일 ~ 1955년 4월 18일)은 독일 태생의 이론물리학자로서 역사상 가장 위대한 물리학자 중의 한 명으로 널리 알려져 있다. 상대성 이론을 개발한 것으로 유명하지만 양자역학 이론의 발전에도 중요한 공헌을 했다. 상대성 이론은 양자역학과 함께 현대 물리학의 두 기둥이다. 상대성 이론에서 나온 그의 질량-에너지 등가식 은 ""세계에서 가장 유명한 방정식""으로 불린다. 그의 작업은 과학 철학에 미친 영향으로도 유명하다. 그는 1921년 ""이론 물리학에 대한 공로, 특히 광전 효과 법칙의 발견""으로 양자 이론 발전의 중추적인 단계에 대한 공로로 노벨 물리학상을 받았다. 그의 지적 업적과 독창성은 ""아인슈타인""이 ""천재""와 동의어가 되는 결과를 낳았다. 때때로 그의 '기적의 해(annus mirabilis)'로 묘사되는 해인 1905년에 아인슈타인은 기적의 해 논문을 발표했다. 이들은 광전효과 이론의 개요를 설명하고 브라운 운동을 설명하고 특수 상대성이론을 도입하고 질량-에너지 등가성을 입증했다. 아인슈타인은 고전역학의 법칙이 더 이상 전자기장의 법칙과 조화될 수 없다고 생각하여 특수 상대성이론을 개발하게 되었다. 그다음 그는 이론을 중력장으로 확장했다; 그는 1916년 일반 상대성이론에 대한 논문을 발표하여, 자신의 중력 이론을 소개했다. 1917년에 그는 일반상대성 이론을 적용하여 우주의 구조를 모델링했다. 그는 통계역학과 양자 이론의 문제를 계속 다루었고, 이는 입자 이론과 분자 운동에 대한 설명으로 이어졌다. 그는 또한 빛의 열적 특성과 빛의 광자 이론의 기초가 된 복사의 양자 이론을 연구했다. 그러나 그는 경력의 후반부에서 두 번의 궁극적으로 실패한 노력을 기울였다. 첫째, 양자역학에 대한 그의 큰 공헌에도 불구하고 그는 자연이 ""주사위 놀이를 하지 않는다""고 반대하면서 양자역학이 발전한 것에 반대했다. 둘째, 중력의 기하학적 이론을 전자기학을 포함하여 일반화함으로써 통일장 이론을 고안하고자 시도했다. 그 결과, 그는 현대 물리학의 주류에서 점점 더 고립되었다. 아인슈타인은 독일 제국에서 태어났지만 1895년 스위스로 이주하여 이듬해 (뷔르템베르크 왕국의 시민으로서) 독일 시민권을 포기했다. 1897년, 17세의 나이로 취리히 연방 공과대학교의 수학 및 물리학 교직 과정에 입학하여 1900년에 졸업했다. 1901년에 스위스 시민권을 취득하여 평생 유지했으며, 1903년 그는 베른에 있는 스위스 특허국 사무소에서 정규직을 확보했다. 1905년에, 그는 취리히 대학교에서 박사학위를 받았다. 1914년에, 아인슈타인은 프로이센 과학 아카데미와 훔볼트 대학교에 합류하기 위해 베를린으로 이주했다. 1917년, 아인슈타인은 카이저 빌헬름 물리학 연구소의 소장이 되어, 이번에는 프로이센인으로 다시 독일 시민이 되었다. 1933년, 아인슈타인이 미국을 방문하는 동안 독일에서 아돌프 히틀러가 집권했다. 아인슈타인은 새로 선출된 나치 정부의 정책에 반대하여, 미국에 정착하여 1940년에 미국 시민이 되었다. 제2차 세계 대전 직전에 그는 프랭클린 D. 루즈벨트 대통령에게 잠재적인 독일 핵무기 프로그램에 대해 경고하고 미국이 유사한 연구를 시작할 것을 권고하는 편지에 서명했다. 아인슈타인은 동맹국을 지지했지만 일반적으로 핵무기 아이디어를 비난했다."
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","Albert Einstein (Ulm, 14 maart 1879 – Princeton (New Jersey), 18 april 1955) was een Duits-Zwitsers-Amerikaanse theoretisch natuurkundige van Joodse afkomst. Hij wordt algemeen gezien als een van de belangrijkste natuurkundigen uit de geschiedenis, naast Isaac Newton en James Clerk Maxwell. Zelf noemde hij altijd Newton als een veel belangrijker natuurkundige dan zichzelf omdat Newton, anders dan Einstein, behalve theoretische ook grote experimentele ontdekkingen deed. In het dagelijks leven is de naam Einstein synoniem geworden met grote intelligentie."
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","Albert Einstein (pronuncia italiana [ˈalbert ˈainstain]; tedesca [ˈalbɛɐ̯t ˈaɪnʃtaɪn]; Ulma, 14 marzo 1879 – Princeton, 18 aprile 1955) è stato un fisico tedesco naturalizzato svizzero e statunitense. Firma di Albert Einstein Generalmente considerato il più importante fisico del XX secolo, conosciuto al grande pubblico anche per la formula dell'equivalenza massa-energia, E = mc2 (ovvero l'energia = massa moltiplicata per il quadrato della velocità della luce), riconosciuta come l'""equazione più famosa al mondo"", e per tutti i suoi lavori che ebbero una forte influenza anche sulla filosofia della scienza, nel 1921 ricevette il premio Nobel per la fisica «per i contributi alla fisica teorica, in particolare per la scoperta della legge dell'effetto fotoelettrico», un passo avanti cruciale per lo sviluppo della teoria dei quanti, sviluppando a partire dal 1905 la teoria della relatività, uno dei due pilastri della fisica moderna insieme alla meccanica quantistica. Eccetto che per un anno a Praga, Einstein visse in Svizzera tra il 1895 e il 1914, periodo durante il quale rinunciò alla cittadinanza tedesca (nel 1896). Poi, nel 1900, ricevette il diploma al Politecnico federale di Zurigo (Eidgenössische Technische Hochschule, ETH). Dopo essere stato apolide per più di cinque anni, assunse la cittadinanza svizzera nel 1901, che tenne per il resto della sua vita. Nel 1905, conseguì un PhD all'Università di Zurigo. Quello stesso anno, ricordato come annus mirabilis, all'età di 26 anni, pubblicò quattro articoli dal contenuto fortemente innovativo, che attirarono l'attenzione del mondo accademico. Dal 1912 al 1914, Einstein insegnò fisica teorica a Zurigo, prima di partire per Berlino, dove fu eletto all'Accademia Reale Prussiana delle Scienze. Già agli inizi della sua carriera riteneva che la meccanica newtoniana non fosse più sufficiente a conciliare le leggi della meccanica classica con le leggi dell'elettromagnetismo e ciò lo portò a sviluppare la teoria della relatività ristretta nel periodo in cui era impiegato all'Istituto federale della proprietà intellettuale di Berna (1902–1909). Tuttavia successivamente si rese conto che il principio di relatività poteva essere esteso ai campi gravitazionali; quindi nel 1916 pubblicò un articolo sulla relatività generale con la sua teoria della gravitazione. Continuò a trattare problemi di meccanica statistica e teoria dei quanti, e questo lo portò a dare una spiegazione della teoria delle particelle e del moto browniano. Indagò anche le proprietà termiche della luce e gettò le basi per la teoria dell'effetto fotoelettrico. Nel 1917, applicò la teoria della relatività generale per modellizzare la struttura dell'universo. Nel 1933, mentre Einstein era in visita negli Stati Uniti, Adolf Hitler salì al potere. A causa delle sue origini ebraiche, Einstein non fece più ritorno in Germania. Si stabilì negli Stati Uniti e diventò cittadino statunitense nel 1940. Alla vigilia della seconda guerra mondiale, inviò una lettera al presidente Roosevelt nella quale lo avvisava del possibile sviluppo da parte della Germania di ""bombe di un nuovo tipo estremamente potenti"" e suggeriva agli Stati Uniti di cominciare a lavorare su ricerche di questo tipo. Ciò portò infine al progetto Manhattan. Einstein sostenne gli alleati, ma criticò l'idea di usare la fissione nucleare come arma. Firmò, con il filosofo britannico Bertrand Russell, il Manifesto Russell-Einstein, nel quale si evidenziava il pericolo delle armi nucleari. Fu affiliato con l'Institute for Advanced Study a Princeton, in New Jersey, fino alla sua morte nel 1955. Oltre a essere uno dei più celebri fisici della storia della scienza, che mutò in maniera radicale il paradigma di interpretazione del mondo fisico, fu attivo in diversi altri ambiti, dalla filosofia alla politica. Per il suo apporto alla cultura in generale è considerato uno dei più importanti studiosi e pensatori del XX secolo. Einstein pubblicò più di 300 articoli scientifici e più di 150 articoli non scientifici. I suoi traguardi intellettuali e la sua originalità hanno reso il termine ""Einstein"" sinonimo di ""genio"". Eugene Wigner scrisse di Einstein in confronto ai suoi contemporanei:"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","Albert Einstein (wym. ) (ur. 14 marca 1879 w Ulm, zm. 18 kwietnia 1955 w Princeton) – niemieckojęzyczny fizyk teoretyczny, noblista; zwykle uznawany za naukowca niemiecko-żydowskiego, choć miał też silne związki ze Szwajcarią i USA; por. . Einstein zrewolucjonizował zarówno mechanikę, jak i teorię pola, głównie w wersji klasycznej, choć odegrał też kluczową rolę dla mechaniki kwantowej. Laureat Nagrody Nobla w dziedzinie fizyki za 1921 rok, w uznaniu za „wkład do fizyki teoretycznej, zwłaszcza opis prawa efektu fotoelektrycznego”. Einstein to twórca szczególnej teorii względności, która ulepszyła mechanikę Newtona i zastąpiła w tej korekcyjnej roli teorię eteru Lorentza. Autor wynikającej z STW równoważności masy i energii, czasem formułowanej słynnym wzorem E = mc2. Został on potwierdzony przez reakcje subatomowe, np. jądrowe; doprowadziło to do rewizji zasady zachowania masy, samego pojęcia materii i otworzyło epokę jądrowej broni oraz energetyki. Twórca ogólnej teorii względności, która połączyła newtonowskie prawo powszechnego ciążenia z nową mechaniką. Nie była to jedyna ani nawet pierwsza synteza tego typu, jednak OTW w odróżnieniu od konkurencji okazała się poprawna, zostając nowym paradygmatem w opisie grawitacji. Einstein oparł na swojej teorii pierwsze modele kosmologiczne oraz pierwsze przewidywania grawitacyjnych fal czasoprzestrzeni. Wprowadził też do niej opcjonalną stałą kosmologiczną, która później okazała się możliwym wyjaśnieniem ciemnej energii. Teoria Einsteina dzięki tym i innym wynikom doprowadziła do rozkwitu astrofizyki w XX wieku. Naukowiec przewidział również istnienie fotonu – postulując dualizm korpuskularno-falowy światła. Było to poprawne wyjaśnienie efektu fotoelektrycznego, przewidujące też nowe zjawiska jak efekt Comptona, które ostatecznie potwierdziło cząstki światła. Hipoteza Einsteina umożliwiła też innym fizykom stworzenie właściwej mechaniki kwantowej – dzięki przeniesieniu tej dualistycznej koncepcji na elektron przez de Broglie’a. Jednocześnie Einstein był czołowym krytykiem najczęstszej, kopenhaskiej interpretacji kwantów i współautorem paradoksu EPR. Wprowadzone w nim pojęcie splątania kwantowego umożliwiło nie tylko badanie kwantowych fundamentów i możliwości ewentualnej rewizji tej teorii; otworzyło też całą dyscyplinę informatyki kwantowej. Odkrywca emisji wymuszonej, na której opierają się lasery. Opisał też statystykę Bosego-Einsteina i możliwość istnienia kondensatu Bosego-Einsteina – czasem nazywanego piątym stanem skupienia, łamiącego intuicyjne własności materii jak nieprzenikliwość. Einstein przysłużył się też innym dziedzinom fizyki jak klasyczna mechanika statystyczna – jego model ruchów Browna dostarczył koronnych dowodów teorii atomistycznej. Badania Einsteina nad materią skondensowaną obejmowały też teorię ciała stałego. Jego prace nad zunifikowaną teorią oddziaływań nie spełniły oczekiwań, jednak znalazły odzwierciedlenie w późniejszych, potencjalnie prawdziwych modelach pól i cząstek jak teoria strun. Dzięki tym osiągnięciom Einstein jest uważany za jednego z największych fizyków XX wieku lub największego z nich; szczyty rankingów dzieli z innymi ojcami fizyki kwantowej jak Paul Dirac, Werner Heisenberg czy Erwin Schrödinger. Jego ogólna teoria względności jest uważana za jeden z największych przełomów w fizyce XX wieku, obok wspomnianej teorii kwantów. Ponadto Einstein jest uznawany za jednego z największych fizyków w całej historii, obok Newtona, Maxwella czy Galileusza. W 1999 r. czasopismo naukowe „Physics World” w gronie 100 wiodących fizyków przeprowadziło ankietę. Jako największego fizyka wszech czasów wskazano właśnie Einsteina. W tym samym roku portal „PhysicsWeb” zorganizował sondaż, który przyznał Einsteinowi drugie miejsce. W 1999 r. Einstein był też uznany za człowieka stulecia według amerykańskiego tygodnika „Time”. Ten wybitny fizyk miał też wkład do filozofii nauki, popularyzacji fizyki i jej historii oraz zajmował się aktywizmem politycznym. Jego teorie wywarły również wpływ na rozwój XX-wiecznej matematyki, zwłaszcza geometrii różniczkowej z analizą na rozmaitościach, topologii różniczkowej i teorii grup Liego. Kariera Einsteina trwała przeszło pół wieku; przez ten czas opublikował ponad 450 prac, w tym przeszło 300 naukowych. Był zatrudniony w różnych instytucjach w Szwajcarii, Austro-Węgrzech, Niemczech i USA; był m.in. profesorem Uniwersytetu w Zurychu, Uniwersytetu Karola w Pradze, Politechniki Federalnej w Zurychu (ETHZ), Uniwersytetu Berlińskiego i Instytutu Badań Zaawansowanych (IAS) w Princeton."
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","Albert Einstein (Ulm, 14 de março de 1879 – Princeton, 18 de abril de 1955) foi um físico teórico alemão que desenvolveu a teoria da relatividade geral, um dos pilares da física moderna ao lado da mecânica quântica. Embora mais conhecido por sua fórmula de equivalência massa-energia, E = mc² — que foi chamada de ""a equação mais famosa do mundo"" —, foi laureado com o Prêmio Nobel de Física de 1921 ""por suas contribuições à física teórica"" e, especialmente, por sua descoberta da lei do efeito fotoelétrico, que foi fundamental no estabelecimento da teoria quântica. Nascido em uma família de judeus alemães, mudou-se para a Suíça ainda jovem e iniciou seus estudos na Escola Politécnica de Zurique. Após dois anos procurando emprego, obteve um cargo no escritório de patentes suíço enquanto ingressava no curso de doutorado da Universidade de Zurique. Em 1905, publicou uma série de artigos acadêmicos revolucionários. Uma de suas obras era o desenvolvimento da teoria da relatividade especial. Percebeu, no entanto, que o princípio da relatividade também poderia ser estendido para campos gravitacionais, e com a sua posterior teoria da gravitação, de 1916, publicou um artigo sobre a teoria da relatividade geral. Enquanto acumulava cargos em universidades e instituições, continuou a lidar com problemas da mecânica estatística e teoria quântica, o que levou às suas explicações sobre a teoria das partículas e o movimento browniano. Também investigou as propriedades térmicas da luz, o que lançou as bases da teoria dos fótons. Em 1917, aplicou a teoria da relatividade geral para modelar a estrutura do universo como um todo. Suas obras renderam-lhe o status de celebridade mundial enquanto tornava-se uma nova figura na história da humanidade, recebendo prêmios internacionais e sendo convidado de chefes de estado e autoridades. Estava nos Estados Unidos quando o Partido Nazista chegou ao poder na Alemanha, em 1933, e não voltou para o seu país de origem, onde tinha sido professor da Academia de Ciências de Berlim. Estabeleceu-se então no país, onde naturalizou-se em 1940. Na véspera da Segunda Guerra Mundial, ajudou a alertar o presidente Franklin Delano Roosevelt que a Alemanha poderia estar desenvolvendo uma arma atômica, recomendando aos norte-americanos a começar uma pesquisa semelhante, o que levou ao que se tornaria o Projeto Manhattan. Apoiou as forças aliadas, denunciando no entanto a utilização da fissão nuclear como uma arma. Mais tarde, com o filósofo britânico Bertrand Russell, assinou o Manifesto Russell-Einstein, que destacou o perigo das armas nucleares. Foi afiliado ao Instituto de Estudos Avançados de Princeton, onde trabalhou até sua morte em 1955. Realizou diversas viagens ao redor do mundo, deu palestras públicas em conceituadas universidades e conheceu personalidades célebres de sua época, tanto na ciência quanto fora do mundo acadêmico. Publicou mais de 300 trabalhos científicos, juntamente com mais de 150 obras não científicas. Suas grandes conquistas intelectuais e originalidade fizeram da palavra ""Einstein"" sinônimo de gênio. Em 1999, foi eleito por 100 físicos renomados o mais memorável físico de todos os tempos. No mesmo ano, a revista TIME, em uma compilação com as pessoas mais importantes e influentes, classificou-o a pessoa do século XX."
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","Albert Einstein (tyska: [ˈalbɛʁt ˈʔaɪnʃtaɪn]), född 14 mars 1879 i Ulm i Tyskland, död 18 april 1955 i Princeton i USA, var en tysk-amerikansk teoretisk fysiker av judisk börd. Han är mest känd för att ha utvecklat relativitetsteorierna, vilka medförde en revolution inom fysiken. Einstein räknas som en av fäderna till den moderna fysiken och anses av många ha haft ett av de mest kreativa intellekten någonsin. Han förutsåg bland annat gravitationsvågors existens 1916, vilket forskare publicerade direkta bevis för först hundra år senare. Han fick 1921 års Nobelpris i fysik för sin upptäckt av lagen för den fotoelektriska effekten. Einstein är en av 1900-talets mest framträdande gestalter. Han har kommit att personifiera vetenskaplig genialitet. Under sin livstid erhöll han såväl som amerikanskt medborgarskap. Många av Einsteins verk brändes under bokbålen runt om i Nazityskland 1933."
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","阿尔伯特·爱因斯坦（德語：Albert Einstein／，1879年3月14日－1955年4月18日），是出生于德国、拥有瑞士和美国国籍的猶太裔理論物理學家，他创立了現代物理學的兩大支柱的相对论及量子力學，也是質能等價公式（E = mc2）的發現者。他在科學哲學領域頗具影響力。因為“對理論物理的貢獻，特別是發現了光電效應的原理”，他榮獲1921年度的諾貝爾物理學獎（1922年頒發）。這一發現為量子理論的建立踏出了關鍵性的一步。 愛因斯坦在職業生涯早期就發覺經典力學與電磁場無法相互共存，因而發展出狹義相對論。他又發現，相對論原理可以延伸至重力場的建模。根据研究出來的一些重力理論，他於1915年發表了廣義相對論。他持續研究統計力學與量子理論，这让他給出了粒子論與對於分子運動的解釋。1917年，愛因斯坦應用廣義相對論來建立大尺度結構宇宙的模型。 阿道夫·希特勒於1933年開始掌權成為德國總理之時，愛因斯坦正在走訪美國。由於愛因斯坦是猶太裔人，所以儘管身為普魯士科學院教授，他并沒有返回德國。1940年，他定居美國，隨後成為美國公民。在第二次世界大戰前夕，他在一封寫給當時美國總統富蘭克林·羅斯福的信裏署名，信內提到德國可能發展出一種新式且深具威力的炸彈，因此建議美國也盡早進行相關研究，美國因此開啟了曼哈頓計劃。愛因斯坦支持增強同盟國的武力，但譴責將當時新發現的核裂变用於武器用途的想法，後來愛因斯坦與英國哲學家伯特蘭·羅素共同簽署《羅素—愛因斯坦宣言》，強調核武器的危險性。 愛因斯坦是20世紀最重要的科學家之一，一生總共發表了300多篇科學論文和150篇非科學作品，有“現代物理学之父”之誉。他卓越和原創性的科學成就使得“愛因斯坦”一詞成為“天才”的同義詞。"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","Альбе́рт Ейнште́йн (також А́льберт А́йнштайн, нім. Albert Einstein [ˈalbɐt ˈaɪ̯nʃtaɪ̯n], англ. ['ælbət ˈʌɪnstʌɪn]; 14 березня 1879, Ульм, Німеччина — 18 квітня 1955, Принстон, США) — один з найвизначніших фізиків XX століття. Лауреат Нобелівської премії з фізики 1921 року. Дійсний член Наукового товариства імені Шевченка. Народився 14 березня 1879 року в німецькому місті Ульм, королівство Вюртемберг, в єврейській родині. Мешкав у Швейцарії (з 1893), Німеччині (з 1914) і США (з 1933). Створив спеціальну (1905) і загальну (1907–1916) теорії відносності; обґрунтував у рамках теорії відносності закон взаємозв'язку маси і енергії (див. E=mc²). Автор основоположних праць з квантової теорії: ввів поняття фотона, встановив закони фотоефекту, основний закон фотохімії (закон Ейнштейна), передбачив (1916) вимушене випромінювання. Розвинув статистичну теорію броунівського руху, заклавши основи теорії флуктуацій, створив квантову статистику Бозе—Ейнштейна. З 1933 року працював над проблемами космології і єдиної теорії поля. У 1930-ті роки емігрував з Німеччини до США і згодом на знак протесту проти націонал-соціалізму відмовився від німецького громадянства і вийшов із складу Прусської і Баварської академій наук. Виступав також проти війни, в 1940-х — проти застосування ядерної зброї. У 1940 році підписав лист президентові США про небезпеку створення ядерної зброї в Німеччині. Палко підтримував ідею створення єврейської держави. Приватний архів Альберта Ейнштейна зберігається в Національній бібліотеці Ізраїлю в місті Єрусалим."
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/abstract","Альбе́рт Эйнште́йн (нем. Albert Einstein, МФА [ˈalbɐt ˈaɪ̯nʃtaɪ̯n] ; 14 марта 1879, Ульм, Королевство Вюртемберг, Германия — 18 апреля 1955, Принстон, Нью-Джерси, США) — физик-теоретик, один из основателей современной теоретической физики, лауреат Нобелевской премии по физике 1921 года, общественный деятель-гуманист. Жил в Германии (1879—1895, 1914—1933), Швейцарии (1895—1914), и с 1933 года до конца жизни — в США. Из Германии с приходом к власти нацистов был вынужден эмигрировать и после публичного отказа от гражданства Германии (весной 1933 года), 24 марта 1934 года был его лишён. Гражданин США с 1940 года. Почётный доктор около 20 ведущих университетов мира, член многих Академий наук, в том числе иностранный почётный член АН СССР (1926). Эйнштейн — автор более 300 научных работ по физике, а также около 150 книг и статей в области истории и философии науки, публицистики и других. Он разработал несколько монументальных физических теорий: 
* Специальная теория относительности (1905). 
* В её рамках — закон взаимосвязи массы и энергии: 
* Общая теория относительности (1907—1916). 
* Квантовая теория фотоэффекта. 
* Квантовая теория теплоёмкости. 
* Квантовая статистика Бозе — Эйнштейна. 
* Статистическая теория броуновского движения, заложившая основы теории флуктуаций. 
* Теория индуцированного излучения. 
* Теория рассеяния света на термодинамических флуктуациях в среде. Он также предсказал гравитационные волны и «квантовую телепортацию», предсказал и измерил гиромагнитный эффект Эйнштейна — де Хааза. С 1933 года работал над проблемами космологии и единой теории поля. Активно выступал против войны, против применения ядерного оружия, за гуманизм, уважение прав человека, взаимопонимание между народами. Эйнштейну принадлежит решающая роль в популяризации и введении в научный оборот новых физических концепций и теорий. В первую очередь это относится к пересмотру понимания физической сущности пространства и времени и к построению новой теории гравитации взамен ньютоновской. Эйнштейн также, вместе с Планком, заложил основы квантовой теории. Эти концепции, многократно подтверждённые экспериментами, образуют фундамент современной физики."
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/property/academicAdvisors","http://dbpedia.org/resource/Heinrich_Friedrich_Weber"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/property/doctoralAdvisor","http://dbpedia.org/resource/Alfred_Kleiner"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/property/refs","Drawing"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/academicAdvisor","http://dbpedia.org/resource/Heinrich_Friedrich_Weber"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/citizenship","http://dbpedia.org/resource/Cisleithania"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/citizenship","http://dbpedia.org/resource/Free_State_of_Prussia"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/citizenship","http://dbpedia.org/resource/Statelessness"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/citizenship","http://dbpedia.org/resource/Austro-Hungarian_Empire"
